,gender,age,field_of_work_agg,race,hometown_agg,partner_attractiveness,partner_sincerity,partner_intelligence,partner_humor,partner_ambition,partner_shared_interests,liking,reciprocity_estimate,acquaintance,partner_age,partner_field_of_work_agg,partner_race,partner_hometown_agg,decision
3716,0,29.0,Education and social work,Caucasian,Eastern US,6.0,8.0,8.0,6.0,7.0,3.0,7.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3717,0,29.0,Education and social work,Caucasian,Eastern US,3.0,7.0,8.0,6.0,8.0,2.0,4.0,2.0,0,27.0,"Business, law, politics and intl. affairs",Other,Asia,0
3718,0,22.0,Sciences,Asian,Western US,3.0,9.0,8.0,4.0,6.0,2.0,4.0,8.0,0,30.0,Arts and humanities,Asian,Asia,0
3719,0,22.0,Sciences,Asian,Western US,8.0,9.0,9.0,8.0,9.0,7.0,8.5,10.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
3720,0,22.0,Sciences,Asian,Western US,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,0,29.0,"Business, law, politics and intl. affairs",Asian,Multi,0
3721,0,22.0,Sciences,Asian,Western US,6.0,7.0,9.0,6.0,8.0,6.0,6.0,9.0,0,24.0,Sciences,Caucasian,Mid US,0
3722,0,22.0,Sciences,Asian,Western US,4.0,9.0,8.0,4.0,7.0,4.0,5.0,8.0,0,25.0,Sciences,Latino,Mid US,0
3723,0,22.0,Sciences,Asian,Western US,4.0,8.0,8.0,4.0,6.0,2.0,4.0,7.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3724,0,22.0,Sciences,Asian,Western US,4.0,9.0,8.0,6.0,8.0,2.0,5.0,9.0,0,27.0,"Business, law, politics and intl. affairs",Other,Asia,0
3725,0,34.0,Education and social work,Caucasian,Eastern US,4.0,8.0,8.0,5.0,6.0,3.0,5.0,5.0,0,30.0,Arts and humanities,Asian,Asia,0
3726,0,34.0,Education and social work,Caucasian,Eastern US,10.0,8.0,5.0,7.0,5.0,4.0,7.0,7.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,1
3727,0,34.0,Education and social work,Caucasian,Eastern US,10.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,0,29.0,"Business, law, politics and intl. affairs",Asian,Multi,1
3728,0,34.0,Education and social work,Caucasian,Eastern US,7.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,0,24.0,Sciences,Caucasian,Mid US,1
3729,0,34.0,Education and social work,Caucasian,Eastern US,6.0,7.0,7.0,4.0,6.0,2.0,4.0,5.0,0,25.0,Sciences,Latino,Mid US,0
3730,0,34.0,Education and social work,Caucasian,Eastern US,5.0,7.0,7.0,5.0,4.0,5.0,5.0,7.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3731,0,34.0,Education and social work,Caucasian,Eastern US,4.0,8.0,7.0,4.0,7.0,3.0,3.0,2.0,0,27.0,"Business, law, politics and intl. affairs",Other,Asia,0
3732,1,30.0,Arts and humanities,Asian,Asia,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,34.0,Arts and humanities,Asian,Multi,0
3733,1,30.0,Arts and humanities,Asian,Asia,8.0,10.0,9.0,7.0,8.0,8.0,8.0,7.0,0,25.0,Education and social work,Asian,Asia,1
3734,1,30.0,Arts and humanities,Asian,Asia,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0,23.0,Education and social work,Caucasian,Eastern US,1
3735,1,30.0,Arts and humanities,Asian,Asia,5.0,10.0,9.0,10.0,8.0,8.0,7.0,5.0,0,30.0,Education and social work,Latino,Eastern US,0
3736,1,30.0,Arts and humanities,Asian,Asia,6.0,10.0,9.0,8.0,8.0,8.0,6.0,2.0,0,36.0,Education and social work,African American,Eastern US,0
3737,1,30.0,Arts and humanities,Asian,Asia,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,0,30.0,Education and social work,Caucasian,Eastern US,1
3738,1,30.0,Arts and humanities,Asian,Asia,4.0,6.0,8.0,5.0,5.0,5.0,4.0,1.0,0,29.0,Education and social work,Caucasian,Eastern US,0
3739,1,30.0,Arts and humanities,Asian,Asia,7.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0,0,22.0,Sciences,Asian,Western US,0
3740,1,30.0,Arts and humanities,Asian,Asia,4.0,8.0,8.0,6.0,6.0,5.0,5.0,1.0,0,34.0,Education and social work,Caucasian,Eastern US,0
3741,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,6.0,6.0,7.0,7.0,5.0,4.0,7.0,5.0,0,34.0,Arts and humanities,Asian,Multi,0
3742,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,0,25.0,Education and social work,Asian,Asia,1
3743,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,7.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,0,23.0,Education and social work,Caucasian,Eastern US,0
3744,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,5.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,0,30.0,Education and social work,Latino,Eastern US,0
3745,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,7.0,5.0,5.0,6.0,3.0,5.0,5.0,0,36.0,Education and social work,African American,Eastern US,0
3746,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,6.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0,0,30.0,Education and social work,Caucasian,Eastern US,0
3747,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,0,29.0,Education and social work,Caucasian,Eastern US,0
3748,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,9.0,8.0,7.0,9.0,6.0,7.0,9.0,9.0,0,22.0,Sciences,Asian,Western US,1
3749,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Western US,3.0,4.0,3.0,2.0,6.0,5.0,4.0,3.0,0,34.0,Education and social work,Caucasian,Eastern US,0
3750,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,0,34.0,Arts and humanities,Asian,Multi,0
3751,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,8.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,0,25.0,Education and social work,Asian,Asia,0
3752,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,0,23.0,Education and social work,Caucasian,Eastern US,0
3753,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,0,30.0,Education and social work,Latino,Eastern US,0
3754,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,6.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,0,36.0,Education and social work,African American,Eastern US,0
3755,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0,0,30.0,Education and social work,Caucasian,Eastern US,1
3756,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,6.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,0,29.0,Education and social work,Caucasian,Eastern US,0
3757,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,0,22.0,Sciences,Asian,Western US,1
3758,1,29.0,"Business, law, politics and intl. affairs",Asian,Multi,5.0,8.0,7.0,7.0,5.0,7.0,5.0,8.0,0,34.0,Education and social work,Caucasian,Eastern US,0
3759,1,24.0,Sciences,Caucasian,Mid US,8.0,8.0,8.0,6.0,8.0,5.0,8.0,6.0,0,25.0,Education and social work,Asian,Asia,1
3760,1,24.0,Sciences,Caucasian,Mid US,4.0,7.0,6.0,6.0,6.0,3.0,4.0,1.0,0,36.0,Education and social work,African American,Eastern US,0
3761,1,24.0,Sciences,Caucasian,Mid US,5.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0,0,30.0,Education and social work,Caucasian,Eastern US,0
3762,1,24.0,Sciences,Caucasian,Mid US,8.0,8.0,8.0,8.0,6.0,8.0,7.0,5.0,0,22.0,Sciences,Asian,Western US,1
3763,1,25.0,Sciences,Latino,Mid US,6.0,8.0,8.0,8.0,8.0,1.0,2.0,1.0,0,34.0,Arts and humanities,Asian,Multi,0
3764,1,25.0,Sciences,Latino,Mid US,6.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,0,25.0,Education and social work,Asian,Asia,0
3765,1,25.0,Sciences,Latino,Mid US,7.0,7.0,6.0,8.0,6.0,8.0,7.0,3.0,0,23.0,Education and social work,Caucasian,Eastern US,1
3766,1,25.0,Sciences,Latino,Mid US,6.0,8.0,8.0,7.0,5.0,6.0,4.0,3.0,0,30.0,Education and social work,Latino,Eastern US,0
3767,1,25.0,Sciences,Latino,Mid US,4.0,8.0,7.0,8.0,7.0,6.0,2.0,4.0,0,36.0,Education and social work,African American,Eastern US,0
3768,1,25.0,Sciences,Latino,Mid US,5.0,7.0,7.0,4.0,9.0,2.0,2.0,1.0,0,30.0,Education and social work,Caucasian,Eastern US,0
3769,1,25.0,Sciences,Latino,Mid US,2.0,2.0,5.0,1.0,7.0,1.0,1.0,1.0,0,29.0,Education and social work,Caucasian,Eastern US,0
3770,1,25.0,Sciences,Latino,Mid US,6.0,3.0,7.0,6.0,9.0,1.0,4.0,1.0,0,22.0,Sciences,Asian,Western US,0
3771,1,25.0,Sciences,Latino,Mid US,2.0,7.0,7.0,5.0,8.0,2.0,2.0,1.0,0,34.0,Education and social work,Caucasian,Eastern US,0
3772,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,9.0,9.0,9.0,7.0,7.0,6.0,8.0,7.0,0,34.0,Arts and humanities,Asian,Multi,1
3773,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,10.0,10.0,9.0,7.0,7.0,8.0,8.0,6.0,0,25.0,Education and social work,Asian,Asia,1
3774,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,6.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,0
3775,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,10.0,9.0,9.0,10.0,8.0,9.0,9.0,6.0,0,30.0,Education and social work,Latino,Eastern US,1
3776,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,10.0,9.0,7.0,7.0,7.0,6.0,6.0,0,36.0,Education and social work,African American,Eastern US,1
3777,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,9.0,6.0,8.0,7.0,7.0,6.0,6.0,5.0,0,30.0,Education and social work,Caucasian,Eastern US,1
3778,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,7.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,0,29.0,Education and social work,Caucasian,Eastern US,1
3779,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,10.0,7.0,8.0,8.0,8.0,6.0,6.0,5.0,0,22.0,Sciences,Asian,Western US,1
3780,1,28.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,8.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,0,34.0,Education and social work,Caucasian,Eastern US,0
3781,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,0,34.0,Arts and humanities,Asian,Multi,0
3782,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,0,25.0,Education and social work,Asian,Asia,0
3783,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,0,23.0,Education and social work,Caucasian,Eastern US,0
3784,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,5.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,0,30.0,Education and social work,Latino,Eastern US,1
3785,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,5.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,0,36.0,Education and social work,African American,Eastern US,1
3786,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,0,30.0,Education and social work,Caucasian,Eastern US,1
3787,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,0,29.0,Education and social work,Caucasian,Eastern US,1
3788,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,7.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0,0,22.0,Sciences,Asian,Western US,1
3789,1,27.0,"Business, law, politics and intl. affairs",Other,Asia,6.0,5.0,7.0,5.0,7.0,6.0,6.0,5.0,0,34.0,Education and social work,Caucasian,Eastern US,1
3790,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,4.0,6.0,8.0,8.0,8.0,5.0,6.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
3791,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,4.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0,0,23.0,Sciences,Asian,Mid US,0
3792,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,0
3793,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,7.0,7.0,8.0,7.0,10.0,6.0,6.0,4.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
3794,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Australia,1
3795,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
3796,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,2.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Other,Multi,1
3797,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,8.0,8.0,8.0,8.0,5.0,8.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
3798,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3799,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,0,29.0,"Business, law, politics and intl. affairs",Latino,South America,0
3800,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,10.0,9.0,8.0,8.0,6.0,8.0,8.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
3801,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,10.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3802,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,8.0,10.0,7.0,10.0,6.0,5.0,6.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
3803,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
3804,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3805,0,33.0,Education and social work,Latino,Western US,5.0,6.0,7.0,6.0,7.0,0.0,5.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,0
3806,0,33.0,Education and social work,Latino,Western US,8.0,8.0,9.0,8.0,7.0,8.0,8.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
3807,0,32.0,Sciences,Caucasian,Eastern US,5.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3808,0,32.0,Sciences,Caucasian,Eastern US,7.0,7.0,7.0,6.0,6.0,5.0,6.0,3.0,0,23.0,Sciences,Asian,Mid US,0
3809,0,32.0,Sciences,Caucasian,Eastern US,5.0,8.0,7.0,6.0,7.0,5.0,7.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,0
3810,0,32.0,Sciences,Caucasian,Eastern US,8.0,8.0,8.0,8.0,9.0,9.0,7.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
3811,0,32.0,Sciences,Caucasian,Eastern US,7.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
3812,0,32.0,Sciences,Caucasian,Eastern US,8.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3813,0,32.0,Sciences,Caucasian,Eastern US,8.0,8.0,8.0,6.0,8.0,5.0,8.0,3.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
3814,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,23.0,Sciences,Asian,Mid US,0
3815,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,1
3816,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
3817,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Australia,1
3818,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
3819,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,6.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Other,Multi,0
3820,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,6.0,6.0,7.0,9.0,8.0,9.0,7.0,9.0,0,25.0,Sciences,Caucasian,Eastern US,1
3821,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,9.0,8.0,8.0,7.0,9.0,9.0,8.0,7.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
3822,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3823,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,29.0,"Business, law, politics and intl. affairs",Latino,South America,1
3824,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3825,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,6.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,1
3826,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
3827,0,26.0,"Business, law, politics and intl. affairs",Latino,Mid US,5.0,6.0,6.0,6.0,8.0,3.0,6.0,6.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3828,0,24.0,Sciences,Caucasian,Eastern US,6.0,10.0,10.0,8.0,8.0,3.0,4.0,7.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
3829,0,24.0,Sciences,Caucasian,Eastern US,4.0,10.0,10.0,6.0,10.0,1.0,4.0,6.0,0,23.0,Sciences,Asian,Mid US,0
3830,0,24.0,Sciences,Caucasian,Eastern US,6.0,8.0,8.0,10.0,9.0,6.0,8.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,1
3831,0,24.0,Sciences,Caucasian,Eastern US,10.0,9.0,9.0,7.0,9.0,7.0,7.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3832,0,24.0,Sciences,Caucasian,Eastern US,9.0,10.0,10.0,6.0,9.0,8.0,9.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Australia,1
3833,0,24.0,Sciences,Caucasian,Eastern US,7.0,10.0,9.0,5.0,8.0,4.0,4.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Canada,0
3834,0,24.0,Sciences,Caucasian,Eastern US,8.0,10.0,9.0,9.0,7.0,8.0,8.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Other,Multi,1
3835,0,24.0,Sciences,Caucasian,Eastern US,7.0,10.0,8.0,10.0,6.0,5.0,7.0,10.0,0,25.0,Sciences,Caucasian,Eastern US,1
3836,0,24.0,Sciences,Caucasian,Eastern US,10.0,9.0,10.0,8.0,8.0,5.0,10.0,8.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
3837,0,24.0,Sciences,Caucasian,Eastern US,8.0,10.0,8.0,7.0,7.0,6.0,6.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
3838,0,24.0,Sciences,Caucasian,Eastern US,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3839,0,24.0,Sciences,Caucasian,Eastern US,10.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,0,29.0,"Business, law, politics and intl. affairs",Latino,South America,0
3840,0,24.0,Sciences,Caucasian,Eastern US,5.0,10.0,9.0,6.0,10.0,6.0,6.0,10.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
3841,0,24.0,Sciences,Caucasian,Eastern US,10.0,8.0,9.0,9.0,8.0,6.0,9.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3842,0,24.0,Sciences,Caucasian,Eastern US,5.0,8.0,9.0,8.0,8.0,8.0,6.0,1.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
3843,0,24.0,Sciences,Caucasian,Eastern US,5.0,10.0,8.0,5.0,10.0,5.0,5.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
3844,0,24.0,Sciences,Caucasian,Eastern US,8.0,9.0,10.0,6.0,10.0,6.0,8.0,7.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3845,0,26.0,Education and social work,African American,Western US,7.0,8.0,8.0,7.0,6.0,7.0,8.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3846,0,26.0,Education and social work,African American,Western US,6.0,10.0,9.0,7.0,6.0,5.0,6.0,2.0,0,23.0,Sciences,Asian,Mid US,1
3847,0,26.0,Education and social work,African American,Western US,7.0,10.0,9.0,7.0,7.0,5.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,1
3848,0,26.0,Education and social work,African American,Western US,7.0,9.0,9.0,5.0,7.0,5.0,6.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Australia,1
3849,0,26.0,Education and social work,African American,Western US,7.0,10.0,9.0,10.0,9.0,5.0,8.0,4.0,0,25.0,Sciences,Caucasian,Eastern US,1
3850,0,26.0,Education and social work,African American,Western US,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
3851,0,26.0,Education and social work,African American,Western US,7.0,9.0,8.0,9.0,7.0,3.0,7.0,2.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
3852,0,26.0,Education and social work,African American,Western US,9.0,8.0,8.0,7.0,6.0,5.0,7.0,3.0,0,29.0,"Business, law, politics and intl. affairs",Latino,South America,1
3853,0,26.0,Education and social work,African American,Western US,5.0,8.0,7.0,5.0,6.0,5.0,8.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,1
3854,0,26.0,Education and social work,African American,Western US,8.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
3855,0,26.0,Education and social work,African American,Western US,6.0,7.0,7.0,6.0,5.0,5.0,6.0,2.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,1
3856,0,26.0,Education and social work,African American,Western US,8.0,4.0,7.0,5.0,6.0,5.0,4.0,1.0,0,26.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
3857,0,21.0,Education and social work,Asian,Western US,7.0,6.0,7.0,6.0,7.0,3.0,4.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3858,0,21.0,Education and social work,Asian,Western US,9.0,9.0,10.0,8.0,7.0,6.0,6.0,5.0,0,23.0,Sciences,Asian,Mid US,1
3859,0,21.0,Education and social work,Asian,Western US,9.0,8.0,9.0,9.0,8.0,7.0,5.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Latino,Mid US,1
3860,0,21.0,Education and social work,Asian,Western US,7.0,10.0,10.0,9.0,10.0,2.0,3.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
3861,0,21.0,Education and social work,Asian,Western US,9.0,10.0,10.0,8.0,8.0,4.0,6.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Australia,1
3862,0,21.0,Education and social work,Asian,Western US,7.0,7.0,8.0,8.0,8.0,7.0,6.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Canada,1
3863,0,21.0,Education and social work,Asian,Western US,7.0,8.0,8.0,8.0,8.0,7.0,3.0,4.0,0,24.0,"Business, law, politics and intl. affairs",Other,Multi,1
3864,0,21.0,Education and social work,Asian,Western US,8.0,7.0,6.0,10.0,7.0,3.0,3.0,3.0,0,25.0,Sciences,Caucasian,Eastern US,1
